RecordID,Country Name,Edu PC1,Edu PC2,Edu PC3,Econ PC1,Econ PC2,Econ PC3,Env PC1,Env PC2,Edu Ave_PC1,Edu Ave_PC2,Edu Ave_PC3
49,Guatemala,1.89784299352504,-0.633724081775412,-0.269126043258397,7.65483417944001e-002,0.742304540183431,0.876277975862137,-0.388062531092206,0.302680581401757,-5.83790955915831,-0.788411983069959,-0.272298684432844
50,Guyana,2.22940199311354,4.20470180253456e-002,-3.30969277962881e-002,-0.375064112019909,-0.623394033090376,-0.165132575576657,-0.325991421536666,0.286316514952576,1.25284395040744,0.126675673446627,-0.22367053543866
51,"Hong Kong SAR, China",-4.92406500429481,-1.84947637988912,2.09951985447834,2.41821662461133,0.985401827265677,0.710534750894273,1.08661039992749,-0.155513324837759,5.01852663584848,3.15226899088099,0.212804684771773
52,Honduras,2.11760985704018,1.85182772057007e-002,0.341613209864827,0.411579894060999,0.205746885496841,-0.194381786035762,-0.10451011685513,0.194057115615224,-3.46224355059381,6.75268457234211e-002,-0.321838270190099
53,Croatia,0.536754159585875,2.52230552242454,1.09176170904348,2.29027481490247,-0.74738160720603,-0.457492908254938,1.08661039992749,-0.155513324837759,5.96081547766046,-0.724217754423113,-8.54139169725897e-002
54,Haiti,1.48633010255638,-2.12862166765186,-0.29203832271408,-1.02384420300592,1.48102028662939,0.994446265566413,-2.46550910092869,0.460636527699846,-6.46632096103353,-0.852338886049168,0.387760122397612
55,Hungary,-1.19094937269175,4.121287435033,-1.65676636429954,0.165001144005362,-3.05881788808493,-0.976801891996087,1.08661039992749,-0.155513324837759,6.60401517387946,-1.85537154866385,-0.103533073646787
56,Indonesia,2.12694463926514,0.514901472783835,0.254207254687379,9.60463863504797e-002,0.35013129347647,1.32111281605114,0.381380341253371,0.360604357133073,-1.68197203643315,0.989260137710545,0.199097869342692
57,India,2.5378385211451,-2.7058002302147,-1.01183540568071,-1.35136140815888,-3.79287495897327,2.48702913668807,-8.92028116569172e-002,1.32764808016328e-002,-4.79635964360115,1.08193411433953,-0.717661241647165
58,Ireland,-6.42251192466046,-0.758854923231078,-0.846919515635264,1.64367488340721,-6.79528717805545e-002,-0.174751660534625,1.08661039992749,-0.155513324837759,6.57390625702955,-3.12523638554917e-002,5.99102840954802e-002
59,"Iran, Islamic Rep.",0.544810937784862,1.53915432674907,-0.674750818535303,-1.78691629862388,-4.55201022533813e-002,-0.842628822165794,0.237829745304967,0.693267329784766,2.34174959084473e-003,1.72018639949604,-1.05953400852644
60,Iraq,2.320391009939,-2.34510086837876,-0.76494180623911,-0.769900638013084,1.3218085433699,-0.97286067653694,-0.235582567009247,1.16667964209898,-4.07805742752358,1.67695985166281,0.309640212393305
61,Iceland,-5.40393649561746,-2.03327857690744,2.3569539655385,2.10380086578346,1.25418650632006,0.425089218005736,1.08661039992749,-0.155513324837759,5.08286757152181,1.35363601498197,-0.354640783655984
62,Israel,-0.845085466044315,3.27848423170552,2.44140764443084,1.47377286702234,-0.916666506255192,-1.45316890455587e-002,1.08661039992749,-0.155513324837759,7.38015304533854,-1.02245778706664,2.17777731989248e-002
63,Italy,1.1509140897973,1.99020205799596,1.05208560929044,1.17229581621552,-0.945716907204454,-0.480708641878239,1.08661039992749,-0.155513324837759,3.16656176957263,0.70442293836186,1.07368956392113
64,Jamaica,2.96109409044696,-1.87323689016797,-0.826535204383191,-0.10299229980147,0.409504717607747,-0.186821399664545,-0.782288111747599,1.36510826940548,2.91574003677327,0.616007627055688,0.301120665665714
65,Jordan,1.02462139863555,1.70073483025263,1.64358849455655,0.239605375394855,0.559588057456042,-1.03791712904354,0.71342881550464,0.194029212497182,0.517714604003741,2.24953955325274,0.465123764789762
66,Japan,-4.92294417501857,-2.66225843499535,1.71028958030548,2.00730025956847,-0.593226192744301,0.865601930516054,1.08661039992749,-0.155513324837759,6.60000688846137,0.314386165333416,-0.210200613480138
67,Kazakhstan,-0.744043799445999,3.97510823940146,3.35950178899053,0.308130968618786,0.326721486297533,0.799894918579212,1.08661039992749,-0.155513324837759,5.58205576894076,-0.608437553008473,-0.492952640609534
68,Kenya,2.07421911008693,-1.21011090256525,2.75338626867333e-003,-1.27716131737493,0.113414339980622,-3.5679943636356e-002,-2.30229974593611,-0.407016430512488,-4.57205102135101,-4.18139939057809e-002,1.80546264547156
69,Kyrgyz Republic,-1.37336011885736,4.69214158527453,-3.00245929680796,0.546714463743234,-0.615443104494223,-1.13568160535015,1.08661039992749,-0.155513324837759,4.57091523501394,-0.815288452118621,0.313703153215609
70,Cambodia,2.40405109891859,-1.40055045308052,-0.327071937452937,-1.19238015640822,1.02029149384801,1.55740310023927,-2.08561215795108,-0.240751455673354,-6.50453181045332,-0.74115899175037,-0.223519865179448
71,"Korea, Rep.",-6.24111089781987,-0.882473842981658,-1.25086286516154,3.26053814041808,-0.691732662849318,1.00633729184436,1.08661039992749,-0.155513324837759,5.89190716037028,3.00241456692911,0.583162695626603
72,Kuwait,1.51985962232013,0.957335442807015,0.126864872830333,0.753021053465069,1.81163671893097,0.958069106723322,1.03218929489312,-0.209934429872135,-2.88832310520538,-0.96325598703414,0.69352919845526
73,Lao PDR,2.42377671045217,-2.09703569234497,-0.678209901304797,-1.44912436248602,1.35062823909431,0.872266247452996,-0.502155486477081,1.49097362921411e-002,-6.10534639113034,-0.572173542776553,0.261680254600693
74,Liberia,0.610905564174312,-3.54834667049864,-0.58705369738829,-2.73187993843567,-0.729746360924612,0.43025057518227,-2.88605702722718,-0.447329992342273,-7.60594613408751,-1.51663816034004,0.566602722642575
75,Libya,2.78057626189606,-1.34790342217566,-0.54199369764915,-0.394232035252749,1.1272552907022,2.30966058502365e-002,0.100568187296704,0.830528887793029,-1.53920336139168,3.40892575385914,0.137606819181461
76,Sri Lanka,1.85488724792775,0.264957357803896,1.25138401532924,-0.587498867608027,-0.135789583311891,0.417188655088659,0.12389256301216,0.271191956044837,3.1989644379298,1.3486754685577,-0.543273721880006
77,Lesotho,1.87231137400909,-0.552019198608307,0.213400468723114,-0.41010560651558,0.739670577304422,-2.52689178817586,-2.21425317800415,-0.610300516312358,-3.24209692459777,-0.98890154338032,0.319614438870731
78,Lithuania,-1.20525472576689,4.26996026792262,1.05514091438312,2.17751953709562,-0.511806115337262,-3.54896479381887,1.08661039992749,-0.155513324837759,5.01214843862104,-0.918520522780462,1.02543109715079
79,Luxembourg,-5.19216073248009,-2.84664599520012,3.91528007828257,1.77787870161515,1.03362394076311,0.522201443004024,1.08661039992749,-0.155513324837759,4.76846005246031,-0.88594071589945,0.504371561972223
80,Latvia,-1.25708750883527,4.23318137233867,0.429617137376375,1.40549388758501,-0.747402842230425,0.201005432484334,1.08661039992749,-0.155513324837759,4.73967614318703,-0.47757103467504,-0.588987374157795
81,"Macao SAR, China",1.05687852428374,1.96795133681241,0.438643722115643,2.12392589208514,2.31772131981221,1.65550345647202,0.863047421560165,-0.379076303205087,0.442894125865387,1.25005980461213,-0.455134809349515
82,Morocco,2.47726546848092,-2.2701640925652,-0.781382840836814,-0.261224500395198,-0.326578073258067,-0.711009411595259,0.71964582647683,0.211451248612904,-6.43237530925176,0.436790189209862,-0.25468671547434
83,Moldova,-0.633149819307014,3.74532885534939,0.337346319223063,0.737423326850497,-0.725372061246075,-2.09121639796159,1.08661039992749,-0.155513324837759,4.08964538755669,-0.922332869360475,0.492498696682743
84,Maldives,2.61066171751843,-0.105754414682455,0.283523807724624,-2.67801463393129,1.65403923192881,-0.775340683007721,1.08661039992749,-0.155513324837759,-5.64894793410787,2.4703730945183,-1.26220175743118
85,Mexico,1.17660057164667,1.42779799416687,-0.176865941943436,0.347898193176518,-1.20245685056205,-9.00840432729184e-002,0.754395809815368,0.134150980516125,0.279243603894433,1.39372881285555,-9.35863576380939e-002
86,Mali,0.502950372467785,-3.67945942596968,-0.676856223706914,-2.05408405223347,-0.174504923277604,-0.200789561038222,-2.24924199236519,-0.33715113922627,-9.80262480312282,-2.42682394991731,-0.226980550279838
87,Malta,0.139171349202159,2.87381410597137,-9.92678385933601e-002,1.16938665640263,0.256051647306759,-0.696609950430096,1.08661039992749,-0.155513324837759,4.11617251737643,1.29470706524085,0.227465405346182
88,Myanmar,3.2151252891598,-2.11870678121103,-1.00962780181834,-1.18087967870803,1.70622621850246,1.82487198913903,-1.18800836459205,-0.133101934933307,-5.69018019781652,0.3334088730074,-0.493129409373598
89,Mongolia,-0.369606697480136,3.23839748450502,4.37308464841962e-002,-9.12679756026429e-002,0.768788654300143,-0.116608488473947,-0.351529360364181,0.798619783014581,1.72868706353101,-0.223496074502375,0.480490408362268
90,Mozambique,1.72378188123054,-3.14367464709402,-0.809691961049417,-1.07149682026234,0.563858145167289,-0.207170845170369,-3.04919435525181,0.20749951511091,-10.575376237188,-2.22199850566828,-0.437570165299802
91,Mauritania,1.60572080698209,-4.21542782535338,-1.23517723966774,-1.85386843849264,-0.684275492624684,-1.12346661501305,-3.00105190069059,0.233231919385064,-7.00286801460703,-0.486709365934622,-0.818718579078072
92,Mauritius,1.37183547790679,1.0545715347413,0.727457431778778,1.50845431109198,0.506317665959661,-3.42905094149077e-002,1.08661039992749,-0.155513324837759,0.676565551794033,2.57459499968167,-0.949222319177101
93,Malawi,1.31061240638143,-1.62345512778635,-4.31427462362451e-002,-1.85261031562017,0.818516541971969,-1.22166557707408e-003,-2.91406959008601,-0.419317429483444,-6.6765222454928,-0.433234326614693,0.336543115972365
94,Malaysia,1.36589265530599,1.47129191901519,0.901860602304854,0.712649361441261,-1.89608713151871,-0.494767243013376,1.08661039992749,-0.155513324837759,2.19515116641241,3.45364184045223,0.108722742482508
95,Namibia,2.10385285938547,-0.70019038387772,2.34356645238086e-002,1.13759037588336,0.884252530471184,-1.06992038134442,-1.09006951444153,-0.472159065380522,-3.111167593519,-0.873042024877719,0.772325202158537
96,Niger,-0.818744532575058,-4.91310782179372,-0.511177041127505,-2.31307854711868,1.02445749401886,-1.07637599551358,-2.90057268720163,-0.215335099159033,-10.6353688686097,-2.52961472469417,2.03012332151731e-003
97,Nicaragua,2.87470358039505,-2.33785443578386,-0.987694614404523,-0.292773284427362,-0.348062531656513,-0.393755379441373,-0.710384150792074,0.596635344596131,-3.16312816049802,0.352273679423055,-4.9022897921704e-002
98,Netherlands,-6.95144906224084,-4.14527875014218e-002,-2.23396719989032,1.60447974794943,0.18763642744255,0.273173737274952,1.08661039992749,-0.155513324837759,5.79558139212776,-0.936866268424046,-5.92561387842673e-002
99,Norway,-5.95174023140812,-1.00188193318296,2.60417736408973,1.87513505052547,0.694112722079714,-0.181016800265468,1.08661039992749,-0.155513324837759,6.3870523082475,-1.9107559995127,-1.26061315942177
100,Nepal,2.68128727025835,-3.26477595849499,-1.36936053265376,-1.66985060019559,1.5937364791366,0.666701303868733,-0.994717179290429,0.80532342241317,-7.73142947355645,6.37311538180613e-002,-0.691313863113033
101,New Zealand,-5.2692214388167,-2.78436099597464,2.79131845584118,1.95483565591498,0.82484677100118,-4.12452374378695e-002,1.08661039992749,-0.155513324837759,5.44363246358243,-1.00652309603043,-0.893848002477049
102,Pakistan,0.303638616012853,-1.14242564093247,-1.0484415864679,-1.85959833558609,-1.33428671782456,0.365759318700374,-0.339251111511869,0.967768383876337,-6.68131620721493,-0.373686440121383,-0.462601435640404
103,Panama,0.360212175081468,2.28085383737361,-0.446143460923305,1.37142412610672,-0.359281943797483,0.745522994800024,0.148190374673227,0.351514893423563,2.00731732280365,0.302039144363185,0.214315342406487
104,Peru,1.31039080039285,1.36851632812252,-0.420889402497322,0.227761936929191,0.623279474879599,1.1203215673254,-7.94428642180854e-002,0.594492710560581,0.461584422690559,0.795488229769646,0.16131566826183
105,Philippines,0.630860867767153,1.94375668679466,1.56723904309356e-002,0.724475943864896,-0.556838055965672,0.209217787782106,-0.281758846164556,0.621879744056509,0.199436957366942,0.441590016793028,-0.251474469290815
106,Papua New Guinea,1.45003415933998,-2.07125435817666,-0.238697773116203,-1.09548918656286,1.95731720966773,-0.501649516824311,-0.849268938566474,-2.09139266333173,-7.27505812821959,-0.929039330508759,0.612625527214749
107,Poland,-1.59930144400404,4.72898452877083,-4.84223652826275,1.04906724415907,-1.686926107703,-0.568293455543498,1.08661039992749,-0.155513324837759,5.50692089981433,-0.771068275002391,0.746780808585326
108,Portugal,1.5512013898562,1.53163636923735,1.21076665195349,2.15889629730811,-0.275483180360825,0.276900973169626,1.08661039992749,-0.155513324837759,-0.165635945483848,1.55337032551177,0.693323454419298
109,Paraguay,1.98501546628044,0.635434443343089,0.499921901788737,-0.637675219165406,0.592361262935329,2.49395845132012e-002,0.551039008853858,0.294957496719395,-1.0370902709195,8.84440772652911e-003,-0.109622491885677
110,Qatar,0.771903710768039,2.17525273754693,0.791554297923227,0.491081611297175,2.26710864520356,2.36101945238529,1.03218929489312,-0.209934429872135,0.688297569005937,0.404738196784571,7.51714190467015e-002
111,Romania,0.701472113237416,2.37500443955146,1.10829314938089,0.431200591085839,-1.8319640342133,-0.130065530177252,1.08661039992749,-0.155513324837759,4.38682583243155,-0.865633566897403,0.856571920132774
112,Russian Federation,-1.0772245581227,3.98755134697234,-1.58649798934439,1.17041914675094,-1.27581948560497,0.903896598920739,1.08661039992749,-0.155513324837759,5.82726130393561,-0.68221541550832,0.787169735066745
113,Rwanda,1.92763497595,-1.79628503202068,-0.687780708984712,-1.22901786642361,1.57603194482209,1.00156902989281,-2.34205980537094,-0.603646841956766,-7.40582907544901,-0.179817693254933,-0.334172857172973
114,Saudi Arabia,0.802167624422781,1.9917333201633,0.27371725790781,1.4839132989524,1.23208191746391,0.117775742611256,0.52796316343419,0.29429170158679,-1.33425875186869,2.12939817961546,4.83739549690831e-004
115,Sudan,2.29891462279698,-2.07756590521941,-0.700975078005797,-3.0500843062533,0.716146540901642,-0.782103349778794,-3.07349717758945,0.816280613382807,-8.46259355512876,-1.65473310399614,0.914603445640128
116,Senegal,1.11638899468704,-2.72614412019355,-1.42115263212497,-1.30057140453603,0.762538527115797,0.180518864792876,-1.04538312503452,-8.01168965240268e-002,-9.05213768045727,-1.80913911476887,-3.45353169728857e-003
117,Singapore,-0.746690379365365,3.53434016476134,0.888357879518228,2.11704673722481,1.45196554983765,1.5390800438445,1.08661039992749,-0.155513324837759,3.93619619491091,3.79434550036317,1.03480169979815
118,Sierra Leone,1.00216085304335,-3.24351573232954,-0.56991766602193,-1.68195877719177,1.03794618398959,0.595671039602292,-3.05936959234278,-6.59938128530551e-002,-7.96653744204815,-0.479574774511548,-0.333321099694209
119,El Salvador,2.2024462324644,-0.494611413045408,-8.62112196433571e-002,-3.83118468421434e-002,0.443168061679476,0.400979967906625,0.128121336653488,0.505123745128564,-1.04554774896438,-0.190969223003817,0.577831479451733
120,Serbia,0.245524548540329,2.48728352761612,-0.483892707190798,-0.239335182569973,-1.23853272570889,-1.10624069456519,1.08661039992749,-0.155513324837759,4.84967252877002,-0.52102645724089,0.856687986369374
121,Slovak Republic,0.340745773764615,2.6758390081231,0.850537688875911,0.765134633972535,-2.35986466634921,-0.766868146664909,1.08661039992749,-0.155513324837759,8.15132770527311,-1.54492901898774,-0.735847979569494
122,Slovenia,0.336363720939868,2.88325291596732,-5.18372263999601e-002,2.11073179673213,-0.5239603981806,-0.437290120060277,1.08661039992749,-0.155513324837759,6.67367483300201,-1.64692978261821,-4.49686593831872e-002
123,Sweden,-7.46074011014645,0.356914613550812,-2.87254006102552,1.20197516974141,-1.46372004913002,-0.807096224428738,1.08661039992749,-0.155513324837759,6.49205521590587,-1.426623269608,-4.10205846841238e-002
124,Swaziland,2.7603337308481,-1.79580586521894,-0.675122669299319,-0.5997125470957,-8.95686837253711e-002,-1.58645865604436,-1.20046513665507,-0.610567250452895,-6.36918822897778,-6.11071939752997e-002,-0.3164083928105
125,Syrian Arab Republic,2.18845802128955,-0.100951461924321,0.364513724244645,-1.0768737862758,0.512588309168181,-1.38234577471283,0.457618416603845,0.296779618189402,-3.65146151848451,0.609606847385305,0.233087110251124
126,Togo,1.81832096015289,-1.8422510216288,-0.14683486989839,-2.34239420355111,1.45925206090946,2.74946955426383e-002,-1.96779258988945,-0.341429877910594,-6.08922846480996,0.671108040465508,-0.966495693096559
127,Thailand,1.99833332677321,0.410422765829622,0.440490057673367,0.469653673869525,-0.554996102025798,0.983940446654132,0.386296328456762,0.544800746632971,-0.826751771484935,2.60788793814862,-0.389164516214053
128,Tajikistan,0.579719632878877,2.52680586743901,1.19846704239199,-0.598590796323856,-1.6248637858429,-0.816298907670895,1.08661039992749,-0.155513324837759,4.47240111176042,-1.1725011780733,-0.25642268774477
129,Tonga,0.915356216329986,2.25159107968583,1.43944568602553,-1.29544092120709,0.431384038143002,-2.97588407793442,0.988805260944085,-0.253318463821166,4.70648958012685,0.477268917387664,-1.04583596642852
130,Trinidad and Tobago,1.0023436304037,2.44850006272414,2.80275728655805,1.08747031064832,0.163768484148965,0.249310585126192,0.390629453405872,0.532326333866784,4.11185823297283,0.742554299916441,-0.786366804409621
131,Tunisia,2.00533392111232,-0.456302129736807,0.215502306544617,-1.06023186217117,-0.955066776401242,-1.90701728344106,0.862509897056859,6.85871780328748e-002,-2.72597833470482,2.583583990127,4.19290265609213e-002
132,Turkey,1.72757916648195,0.857017147924506,-0.452357258233261,0.531389743292171,-1.09539872330673,0.147972855047418,0.753260901907425,0.177836173182309,-2.60533232726462,0.603268290227895,-0.195257659712618
133,Tanzania,2.28292755823903,-0.502016356890293,0.292390102753922,-1.90423937217183,0.627994887771743,1.50111128963195,-2.33585382536123,-0.737503676241199,-4.94006962247932,0.14830836428317,-0.158660754938084
